id,title,context,triplets
MeanOfTransportation-Id178-3,Atlas_II ,The manufacturer of the Atlas II is Lockheed Martin from the US and it was launched from the Spaceport Florida Launch Complex 36.,<triplet> Atlas_II  <subj>  Spaceport_Florida_Launch_Complex_36<obj> launchSite 
MeanOfTransportation-Id179-1,Atlas_II ,The Atlas II was made by Lockheed Martin in the United States and was launched at the Vandenberg AFB Space Launch Complex 3.,<triplet> Atlas_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id179-2,Atlas_II ,Atlas II (United States) is manufactured by Lockheed Martin and has its launch site at the Vandenberg AFB Space Launch Complex 3.,<triplet> Atlas_II  <subj>  Lockheed_Martin<obj> manufacturer 
MeanOfTransportation-Id179-3,Atlas_II ,The Atlas II (from the United States) and manufactured by Lockheed Martin was launched at the Vandenberg AFB Space Launch Complex 3.,<triplet> Atlas_II  <subj>  Vandenberg_AFB_Space_Launch_Complex_3<obj> launchSite 
MeanOfTransportation-Id180-1,Atlas_II ,The Atlass II is from the US where African Americans are an ethnic group and the leader is the President.,<triplet> Atlas_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id180-2,United_States ,Atlas II comes from the US where the President is the leader and where the ethnic groups include African Americans.,<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
MeanOfTransportation-Id181-1,Atlas_II ,"The Atlas II, comes from the United States and was manufactured by Lockheed Martin. The Atlas II was launched from the Cape Canaveral Air Force Station.",<triplet> Atlas_II  <subj>  Cape_Canaveral_Air_Force_Station<obj> launchSite 
MeanOfTransportation-Id181-2,Atlas_II ,"Manufactured by Lockheed Martin, the Atlas II is from the United States and was launched from the Cape Canaveral Air Force Station.",<triplet> Atlas_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id182-1,Atlas_II ,"The Atlas II, launched from the Spaceport Florida Launch Complex 36, is manufactured by the Bethesda, Maryland company, Lockheed Martin.",<triplet> Atlas_II  <subj>  Spaceport_Florida_Launch_Complex_36<obj> launchSite 
MeanOfTransportation-Id182-2,Atlas_II ,"The Atlas II is manufactured by the Bethesda, Maryland based Lockheed Martin and was launched at the Spaceport Florida Launch Complex 36.",<triplet> Atlas_II  <subj>  Lockheed_Martin<obj> manufacturer 
MeanOfTransportation-Id182-3,Lockheed_Martin ,"The Atlas II, the launch sit of which is Spaceport Florida Launch Complex 36. was manufactured by Lockheed Martin, in Bethesda, Maryland.","<triplet> Lockheed_Martin  <subj>  Bethesda,_Maryland<obj> location "
MeanOfTransportation-Id183-1,Audi_A1 ,"Audi A1 is a hatchback with a 1.2 litre engine which is assembled in Brussels, Belgium.",<triplet> Audi_A1  <subj>  1.2 (litres)<obj> engine 
MeanOfTransportation-Id183-2,Audi_A1 ,"The hatchback Audi A1, assembled in Brussels, Belgium, has a 1.2 liter engine.","<triplet> Audi_A1  <subj>  ""Brussels, Belgium""<obj> assembly "
MeanOfTransportation-Id183-3,Audi_A1 ,"Assembled in Brussels, Belgium, the Audi A1 is a hatchback which has a 1.2 litre engine.",<triplet> Audi_A1  <subj>  Hatchback<obj> bodyStyle 
MeanOfTransportation-Id184-1,Audi_A1 ,"The Audi A1 is assembled in Brussels, Belgium with a 1.2 litre engine and a 5-speed manual transmission.",<triplet> Audi_A1  <subj>  1.2 (litres)<obj> engine 
MeanOfTransportation-Id184-2,Audi_A1 ,"Built in Brussels, Belgium, the Audi A1 has a 1.2 litre engine and a 5 speed manual transmission.","<triplet> Audi_A1  <subj>  ""5-speed manual""<obj> transmission "
MeanOfTransportation-Id184-3,Audi_A1 ,The Brussels built Audi A1 has a 1.2 litre engine and a 5 speed transmission.,"<triplet> Audi_A1  <subj>  ""Brussels, Belgium""<obj> assembly "
MeanOfTransportation-Id185-1,Audi_A1 ,Audi A1 has a 1.2 litre engine and a 5-speed manual transmission. It is assembled by Audi Brussels.,<triplet> Audi_A1  <subj>  1.2 (litres)<obj> engine 
MeanOfTransportation-Id185-2,Audi_A1 ,"The Audi A1, assembled in Audi Brussels, has a 5-speed manual transmission and a 1.2 liter engine.","<triplet> Audi_A1  <subj>  ""5-speed manual""<obj> transmission "
MeanOfTransportation-Id185-3,Audi_A1 ,"The Audi A1, produced by Audi Brussels, has a 1.2 l engine and a 5 speed manual transmission.",<triplet> Audi_A1  <subj>  Audi_Brussels<obj> assembly 
MeanOfTransportation-Id186-1,Audi_A1 ,The Audi A1 is manufactured by Audi which has the e-tron division and has a subsidiary call the Quattro Gmbh.,<triplet> Audi_A1  <subj>  Audi<obj> manufacturer 
MeanOfTransportation-Id186-2,Audi ,Audi make the Audi A1. The company has a division called Audi e-tron and a subsidiary called Quattro Gmbh.,<triplet> Audi  <subj>  Audi_e-tron<obj> division 
MeanOfTransportation-Id186-3,Audi ,"The Audi A1 is manufactured by Audi, with Audi e-tron as a division and Quattro Gmbh as a subsidiary.",<triplet> Audi  <subj>  Quattro_GmbH<obj> subsidiary 
MeanOfTransportation-Id187-1,Audi_A1 ,The Audi A1 is manufactured by Audi which was founded by August Horch. Audi e-tron is a division of Audi.,<triplet> Audi_A1  <subj>  Audi<obj> manufacturer 
MeanOfTransportation-Id187-2,Audi ,"Audi, founded by August Horch, manufactures the Audi A1 and includes Audi e-tron.",<triplet> Audi  <subj>  August_Horch<obj> foundedBy 
MeanOfTransportation-Id187-3,Audi ,Audi e-tron is a division of Audi which is the manufacturer of the Audi A1 and was founded by August Horch.,<triplet> Audi  <subj>  Audi_e-tron<obj> division 
MeanOfTransportation-Id188-1,Audi_A1 ,"Ducati is a subsidiary of Audi, who make the Audi A1. The company Audi was founded by August Horch.",<triplet> Audi_A1  <subj>  Audi<obj> manufacturer 
MeanOfTransportation-Id188-2,Audi ,Ducati is a subsidiary of Audi who were founded by August Horch and manufacture the Audi A1.,<triplet> Audi  <subj>  August_Horch<obj> foundedBy 
MeanOfTransportation-Id188-3,Audi ,"The Audi A1 was manufactured by, Audi, a company which was founded by August Horch. Ducati is a subsidiary of Audi.",<triplet> Audi  <subj>  Ducati<obj> subsidiary 
MeanOfTransportation-Id189-1,Audi_A1 ,Audi which manufactures the Audi A1 was founded by August Horch. Lamborghini is a subsidiary of the company.,<triplet> Audi_A1  <subj>  Audi<obj> manufacturer 
MeanOfTransportation-Id189-2,Audi ,Audi was founded by August Horch and makes the Audi A1 as well as having a subsidiary Lamborghini.,<triplet> Audi  <subj>  August_Horch<obj> foundedBy 
MeanOfTransportation-Id189-3,Audi ,The Audi A1 is manufactured by Audi which was founded by August Horch and Lamborghini is a subsidiary.,<triplet> Audi  <subj>  Lamborghini<obj> subsidiary 
MeanOfTransportation-Id190-1,Audi_A1 ,The Quattro Gmbh is a subsidiary of Audi who were founded by August Horch and made the Audi A1.,<triplet> Audi_A1  <subj>  Audi<obj> manufacturer 
MeanOfTransportation-Id190-2,Audi ,"The Quattro Gmbh is a subsidiary of Audi, which was founded by August Horch and is the manufacturer of the Audi A1.",<triplet> Audi  <subj>  August_Horch<obj> foundedBy 
MeanOfTransportation-Id190-3,Audi ,Audi A1 is made by Audi and Quattro Gmbh is a subsidiary. August Horch founded Audi.,<triplet> Audi  <subj>  Quattro_GmbH<obj> subsidiary 
MeanOfTransportation-Id191-1,Caterpillar_Inc. ,"Caterpillar, Inc. was founded in California, U.S. That company's engine powered the AIDAluna.",<triplet> Caterpillar_Inc.  <subj>  California<obj> foundationPlace 
MeanOfTransportation-Id191-2,Caterpillar_Inc. ,"Founded in the U.S. in California, the Caterpillar Co. built the engine that powered the AIDAluna.",<triplet> Caterpillar_Inc.  <subj>  United_States<obj> location 
MeanOfTransportation-Id191-3,AIDAluna ,"Caterpillar Inc, founded in California and located in the U.S., power the AIDAluna.",<triplet> AIDAluna  <subj>  Caterpillar_Inc.<obj> powerType 
MeanOfTransportation-Id192-1,Caterpillar_Inc. ,"Caterpillar Inc. was founded in the US and is located in Peoria, Illinois and their engine powers the AIDAluna.",<triplet> Caterpillar_Inc.  <subj>  United_States<obj> foundationPlace 
MeanOfTransportation-Id192-2,Caterpillar_Inc. ,"Caterpillar Inc was founded in the U.S. and is located in Peoria, Illinois. A Caterpillar Inc. engine provides the power type of the AIDAluna.","<triplet> Caterpillar_Inc.  <subj>  Peoria,_Illinois<obj> location "
MeanOfTransportation-Id192-3,AIDAluna ,"The AIDAluna is powered by a Caterpillar Inc, engine. Caterpillar Inc was founded in the US and is located in Peoria, Illinois.",<triplet> AIDAluna  <subj>  Caterpillar_Inc.<obj> powerType 
MeanOfTransportation-Id193-1,Caterpillar_Inc. ,Located in Illinois with a key person called Douglas R. Oberhelman is the Caterpillar Co. AIDAluna is powered by Caterpillar Inc.,<triplet> Caterpillar_Inc.  <subj>  Douglas_R._Oberhelman<obj> keyPerson 
MeanOfTransportation-Id193-2,Caterpillar_Inc. ,AIDAluna is powered by Caterpillar Inc located in Illinois where Douglas R Oberhelman is a key person.,<triplet> Caterpillar_Inc.  <subj>  Illinois<obj> location 
MeanOfTransportation-Id193-3,AIDAluna ,AIDAluna is powered by Illinois based Caterpillar Inc where the key person is Douglas R. Oberhelman.,<triplet> AIDAluna  <subj>  Caterpillar_Inc.<obj> powerType 
MeanOfTransportation-Id194-1,Caterpillar_Inc. ,"Caterpillar Inc. of Peoria, Illinois includes key figure Douglas R Oberhelman and powers AIDAluna.",<triplet> Caterpillar_Inc.  <subj>  Douglas_R._Oberhelman<obj> keyPerson 
MeanOfTransportation-Id194-2,Caterpillar_Inc. ,"The engine that powers the AIDAluna is from Caterpillar Inc who are located in Peoria, Illinois and have Douglas R Oberhelman among their key staff.","<triplet> Caterpillar_Inc.  <subj>  Peoria,_Illinois<obj> location "
MeanOfTransportation-Id194-3,AIDAluna ,"AIDAluna is powered by Caterpillar Inc, based in Peoria, Illinois. The key person of Caterpillar Inc. is Douglas R. Oberhelman.",<triplet> AIDAluna  <subj>  Caterpillar_Inc.<obj> powerType 
MeanOfTransportation-Id195-1,Caterpillar_Inc. ,"AIDAluna is powered by Caterpillar Inc, who are from Peoria, Illinois. AIDA Cruises is the owner of the AIDAluna.","<triplet> Caterpillar_Inc.  <subj>  Peoria,_Illinois<obj> location "
MeanOfTransportation-Id195-2,AIDAluna ,"AIDAluna is owned by AIDA Cruises and powered by the Caterpillar Inc. engine. Caterpillar Inc. is based in Peoria, Illinois.",<triplet> AIDAluna  <subj>  AIDA_Cruises<obj> owner 
MeanOfTransportation-Id195-3,AIDAluna ,"AIDAluna is powered by Caterpillar Inc, who are located in Peoria, Illinois. The owner of AIDAluna is AIDA Cruises.",<triplet> AIDAluna  <subj>  Caterpillar_Inc.<obj> powerType 
MeanOfTransportation-Id196-1,Caterpillar_Inc. ,AIDA Cruises is the owner of the AIDAluna which is powered by Caterpillar Inc. found in the US.,<triplet> Caterpillar_Inc.  <subj>  United_States<obj> location 
MeanOfTransportation-Id196-2,AIDAluna ,AIDAluna is owned by AIDA Cruises and powered by the Caterpillar Inc. engine from the US.,<triplet> AIDAluna  <subj>  AIDA_Cruises<obj> owner 
MeanOfTransportation-Id196-3,AIDAluna ,"The AIDAluna, is owned by AIDA Cruises and powered by Caterpillar Inc. which is located in the U.S.",<triplet> AIDAluna  <subj>  Caterpillar_Inc.<obj> powerType 
MeanOfTransportation-Id197-1,DeSoto_Custom ,"The DeSoto is related to the Dodge Coronet and 1955 Dodge, and is made by the DeSoto co.",<triplet> DeSoto_Custom  <subj>  Dodge_Coronet<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id197-2,1955_Dodge ,The DeSoto Custom was manufactured at DeSoto and is a similar means of transportation as the Dodge Coronet and the 1955 Dodge.,<triplet> 1955_Dodge  <subj>  DeSoto_Custom<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id197-3,DeSoto_Custom ,The DeSoto Custom (made by DeSoto Custom) and the Dodge Coronet vehicles are alike. The former car is related to the 1955 Dodge.,<triplet> DeSoto_Custom  <subj>  DeSoto_(automobile)<obj> manufacturer 
MeanOfTransportation-Id198-1,Delta_II ,The Delta II (from the United States) was launched at Cape Canaveral Air Force Station and is comparable to the Antares rocket.,<triplet> Delta_II  <subj>  Cape_Canaveral_Air_Force_Station<obj> launchSite 
MeanOfTransportation-Id198-2,Antares_(rocket) ,The Antares rocket is comparable with the US Delta 11 which was launched at the Cape Canaveral Air Force Station.,<triplet> Antares_(rocket)  <subj>  Delta_II<obj> comparable 
MeanOfTransportation-Id198-3,Delta_II ,The Delta II from the United States is comparable with the rocket Antares and was launched at the Cape Canaveral Air Force Station.,<triplet> Delta_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id199-1,Delta_II ,"Delta II, which is comparable with the rocket Antares, originates from the United States and took off from Cape Canaveral Air Force Station Space Launch Complex 17.",<triplet> Delta_II  <subj>  Cape_Canaveral_Air_Force_Station_Space_Launch_Complex_17<obj> launchSite 
MeanOfTransportation-Id199-2,Antares_(rocket) ,"The Delta II, from the US, was launched at Cape Canaveral Air Force Station Space Launch Complex 17. The Antares rocket is similar to the Delta II.",<triplet> Antares_(rocket)  <subj>  Delta_II<obj> comparable 
MeanOfTransportation-Id199-3,Delta_II ,"The Delta II, from the United States, was launched from Cape Canaveral Air Force Station Space Launch Complex 17 and is similar to the Antares rocket.",<triplet> Delta_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id200-1,Delta_II ,The Delta II was launched at the Vandenberg Air Force Base. It is similar to the Antares rocket and is from the United States.,<triplet> Delta_II  <subj>  Vandenberg_Air_Force_Base<obj> launchSite 
MeanOfTransportation-Id200-2,Antares_(rocket) ,"The Delta II, which is comparable to the rocket Antares, originated in the United States and launched from the Vandenberg Air Force Base.",<triplet> Antares_(rocket)  <subj>  Delta_II<obj> comparable 
MeanOfTransportation-Id200-3,Delta_II ,"The Antares rocket compares with the US Delta II, which was launched at the Vandenberg Air Force Base.",<triplet> Delta_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id201-1,Delta_II ,"The Antares rocket is comparable with the Delta II, which is from the United States. United Launch Alliance is the manufacturer of Delta II.",<triplet> Delta_II  <subj>  United_Launch_Alliance<obj> manufacturer 
MeanOfTransportation-Id201-2,Antares_(rocket) ,The Antares rocket compares with the US Delta II which was manufactured by the United Launch Alliance.,<triplet> Antares_(rocket)  <subj>  Delta_II<obj> comparable 
MeanOfTransportation-Id201-3,Delta_II ,"Delta II, manufactured by United Launch Alliance and from the United States, is comparable to the Antares rocket.",<triplet> Delta_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id202-1,ELA-3 ,Ariane 5 was manufactured by the European Space Agency and launched from the ELA-3 launchpad at the Guiana Space Centre.,<triplet> ELA-3  <subj>  Guiana_Space_Centre<obj> site 
MeanOfTransportation-Id202-2,Ariane_5 ,"The European Space Agency manufactured the Ariane 5, the launch site of which, was ELA-3 launchpad, located at the Guiana Space Centre.",<triplet> Ariane_5  <subj>  ELA-3<obj> launchSite 
MeanOfTransportation-Id202-3,Ariane_5 ,The European Space Agency is the manufacturer of the Ariane 5 which was launched at ELA-3 (located at the Guiana Space Centre).,<triplet> Ariane_5  <subj>  European_Space_Agency<obj> manufacturer 
MeanOfTransportation-Id203-1,ELA-3 ,The Ariane 5 was launched at the Arianespace operated ELA-3 which is at the Guiana Space Centre.,<triplet> ELA-3  <subj>  Guiana_Space_Centre<obj> site 
MeanOfTransportation-Id203-2,Ariane_5 ,"The Ariane 5 was launched at ELA-3 which is located at the Guiana Space Centre and is operated by, Arianespace.",<triplet> Ariane_5  <subj>  ELA-3<obj> launchSite 
MeanOfTransportation-Id203-3,ELA-3 ,The ELA3 is operated by Arianespace and located at the Guiana Space Centre. The Ariane 5 was launched there.,<triplet> ELA-3  <subj>  Arianespace<obj> operator 
MeanOfTransportation-Id204-1,Fiat_Croma ,"The Italy built Alfa Romeo 164, the Fiat Croma and the Opel Vectra are all similar vehicles.",<triplet> Fiat_Croma  <subj>  Opel_Vectra<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id204-2,Alfa_Romeo_164 ,"With an assembly line in Italy, the Alfa Romeo 164, is a similar means and thereby related to the Fiat Croma and Opel Vectra.",<triplet> Alfa_Romeo_164  <subj>  Italy<obj> assembly 
MeanOfTransportation-Id204-3,Alfa_Romeo_164 ,"The Alfa Romeo 164, Fiat Croma and Opel Vectra are all vehicles; the Alfa Romeo is assembled in Italy.",<triplet> Alfa_Romeo_164  <subj>  Fiat_Croma<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id205-1,Fiat_Croma ,The Alfa Romeo 164 was assembled in Arese which is a related form of transportation to Fiat Croma and Opel Vectra.,<triplet> Fiat_Croma  <subj>  Opel_Vectra<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id205-2,Alfa_Romeo_164 ,The Alfa Romeo 164 was assembled in Arese. It is a related means of transportation to the Fiat Croma and Opel Vectra.,<triplet> Alfa_Romeo_164  <subj>  Fiat_Croma<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id205-3,Alfa_Romeo_164 ,"The Alfa Romeo 164, assembled in Arese, the Fiat Croma, and Opel Vectra are similar modes of transportation.",<triplet> Alfa_Romeo_164  <subj>  Arese<obj> assembly 
MeanOfTransportation-Id206-1,Finland ,The icebreaker Aleksey Chirikov was built at the Arctech Helsinki Shipyard in Finland where the leader is Juha Sipila.,<triplet> Finland  <subj>  Juha_Sipilä<obj> leader 
MeanOfTransportation-Id206-2,Aleksey_Chirikov_(icebreaker) ,The icebreaker Aleksey Chirikov was built by Finland's (led by Juha Sipila) Arctech Helsinki Shipyard.,<triplet> Aleksey_Chirikov_(icebreaker)  <subj>  Finland<obj> builder 
MeanOfTransportation-Id206-3,Aleksey_Chirikov_(icebreaker) ,"The Arctech Helsinki Shipyard built the icebreaker, Aleksey Chirikov in Finland where Juha Sipila is the leader.",<triplet> Aleksey_Chirikov_(icebreaker)  <subj>  Arctech_Helsinki_Shipyard<obj> builder 
MeanOfTransportation-Id207-1,Finland ,Finland is the builder if the icebreaker called the Aleksey Chirikov. Both Sauli Niinisto and Juha Sipila are leaders in Finland.,<triplet> Finland  <subj>  Sauli_Niinistö<obj> leader 
MeanOfTransportation-Id207-2,Finland ,"The icebreaker Aleksey Chirikov was built by Finland, where Sauli Niinisto and Juha Sipila are leaders.",<triplet> Finland  <subj>  Juha_Sipilä<obj> leader 
MeanOfTransportation-Id207-3,Aleksey_Chirikov_(icebreaker) ,"The icebreaker ship Aleksey Chirikov was built in Finland, where Sauli Niinisto and Juha Sipilä are leaders.",<triplet> Aleksey_Chirikov_(icebreaker)  <subj>  Finland<obj> builder 
MeanOfTransportation-Id208-1,General_Dynamics_Electric_Boat ,"General Dynamics is the parent company of the General Dynamics Electric Boat Co. which is located in Groton, CT. and which built the American submarine NR-1.",<triplet> General_Dynamics_Electric_Boat  <subj>  General_Dynamics<obj> parentCompany 
MeanOfTransportation-Id208-2,American_submarine_NR-1 ,"General Dynamics Electric Boat in Groton, Connecticut made the American sub NR-1. The parent co. of the GD Electric Boat is called General Dynamics.",<triplet> American_submarine_NR-1  <subj>  General_Dynamics_Electric_Boat<obj> builder 
MeanOfTransportation-Id208-3,General_Dynamics_Electric_Boat ,"The American submarine NR-1 was built by General Dynamics Electric Boat Co. found in Groton, Connecticut. The parent company of General Dynamics Electric Boat Co. is General Dynamics.","<triplet> General_Dynamics_Electric_Boat  <subj>  Groton,_Connecticut<obj> city "
MeanOfTransportation-Id209-1,Honda ,"The Acura TLX has a Honda J engine which is manufactured by Honda, a division of which, is Acura.",<triplet> Honda  <subj>  Acura<obj> division 
MeanOfTransportation-Id209-2,Acura_TLX ,The Acura TLX has a Honda manufactured J engine. Acura is a Honda division.,<triplet> Acura_TLX  <subj>  Honda_J_engine<obj> engine 
MeanOfTransportation-Id209-3,Honda_J_engine ,The Acura TLX has a Honda J engine which is made by the Honda Co. Acura is one division of that company.,<triplet> Honda_J_engine  <subj>  Honda<obj> manufacturer 
MeanOfTransportation-Id210-1,Honda ,Acura is a division of the Honda Co. which manufactures the Honda K engine used in the Acura TLX.,<triplet> Honda  <subj>  Acura<obj> division 
MeanOfTransportation-Id210-2,Acura_TLX ,"The Acura TLX has a Honda K engine which was manufactured by Honda, a division of which is, Acura.",<triplet> Acura_TLX  <subj>  Honda_K_engine<obj> engine 
MeanOfTransportation-Id210-3,Honda_K_engine ,A division of Honda is the Acura and Honda manufactures the Honda K engine. The Acura TLX has that type engine in it.,<triplet> Honda_K_engine  <subj>  Honda<obj> manufacturer 
MeanOfTransportation-Id211-1,Honda ,The Acura TLX is related to the Honda Accord which is made by Honda. Acura is a division of the Honda Co.,<triplet> Honda  <subj>  Acura<obj> division 
MeanOfTransportation-Id211-2,Honda_Accord ,Acura is a division of the Honda Co. which manufactures a model called the Accord that is related to the Axura TLX.,<triplet> Honda_Accord  <subj>  Honda<obj> manufacturer 
MeanOfTransportation-Id211-3,Acura_TLX ,Acura is a division of Honda which makes the Honda Accord related to the Acura TLX.,<triplet> Acura_TLX  <subj>  Honda_Accord<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id212-1,Lancia_Thema ,The Alfa Romeo 164 is assembled in Italy and is a related means of transportation of The Saab 9000 and the Lancia Thema.,<triplet> Lancia_Thema  <subj>  Saab_9000<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id212-2,Alfa_Romeo_164 ,Vehicles that are related are the Alfa Romeo 164 (made in Italy) and Lancia Thema. The latter is related to the Saab 9000.,<triplet> Alfa_Romeo_164  <subj>  Italy<obj> assembly 
MeanOfTransportation-Id212-3,Alfa_Romeo_164 ,"The Lancia Thema, the Saab 9000 and the Italy built Alfa Romeo 164 are all related.",<triplet> Alfa_Romeo_164  <subj>  Lancia_Thema<obj> relatedMeanOfTransportation 
MeanOfTransportation-Id213-1,MTU_Friedrichshafen ,MTU Friedrichshafen is in Friedrichshafen and made the engines that power the A-Rosa Luna built on the Neptun Werft.,<triplet> MTU_Friedrichshafen  <subj>  Friedrichshafen<obj> city 
MeanOfTransportation-Id213-2,A-Rosa_Luna ,MTU Friedrichshafen is in Friedrichshafen and made the engines that powered the A-Rosa Luna which was built by Neptun Werft.,<triplet> A-Rosa_Luna  <subj>  Neptun_Werft<obj> builder 
MeanOfTransportation-Id213-3,A-Rosa_Luna ,"The A-Rosa Luna, built by Neptun Werft, is powered by a MTU Friedrichshafen (Friedrichshafen) engine.",<triplet> A-Rosa_Luna  <subj>  MTU_Friedrichshafen<obj> powerType 
MeanOfTransportation-Id214-1,MTU_Friedrichshafen ,The A-Rosa Luna was built in Rostock and is powered by a MTU Friedrichshafen engine. MTU Friedrichshafen is in the city of Friedrichshafen.,<triplet> MTU_Friedrichshafen  <subj>  Friedrichshafen<obj> city 
MeanOfTransportation-Id214-2,A-Rosa_Luna ,The A-Rosa Luna was built in Rostock and is powered by MTU Friedrichshafen made engines that were made in Friedrichshafen.,<triplet> A-Rosa_Luna  <subj>  Rostock<obj> builder 
MeanOfTransportation-Id214-3,A-Rosa_Luna ,The A-Rosa Luna was built in Rostock and is powered by a MTU Friedrichshafen engine.,<triplet> A-Rosa_Luna  <subj>  MTU_Friedrichshafen<obj> powerType 
MeanOfTransportation-Id215-1,MTU_Friedrichshafen ,"MTU Friedrichshafen of Friedrichshafen, owned by Rolls-Royce Holdings, manufactures the A-Rosa Luna engine.",<triplet> MTU_Friedrichshafen  <subj>  Friedrichshafen<obj> city 
MeanOfTransportation-Id215-2,MTU_Friedrichshafen ,The A Rosa Luna is powered by an MTU Friedrichshafen engine. The latter company is owned by Rolls-Royce Holdings and is located in Friedrichshafen.,<triplet> MTU_Friedrichshafen  <subj>  Rolls-Royce_Holdings<obj> owner 
MeanOfTransportation-Id215-3,A-Rosa_Luna ,The A Rosa Luna is powered by an engine from MTU Friedrichshafen located in the city of Friedrichshafen and owned by Rolls-Royce Holdings.,<triplet> A-Rosa_Luna  <subj>  MTU_Friedrichshafen<obj> powerType 
MeanOfTransportation-Id216-1,MTU_Friedrichshafen ,"Belonging to the Rolls-Royce Power Systems parent company, MTU located in Friedrichshafen produces the engines for the A-Rosa Luna.",<triplet> MTU_Friedrichshafen  <subj>  Friedrichshafen<obj> city 
MeanOfTransportation-Id216-2,MTU_Friedrichshafen ,"Rolls-Royce Power Systems is the parent company of MTU Friedrichshafen in Friedrichshafen, whose engine powers the A-Rosa Luna.",<triplet> MTU_Friedrichshafen  <subj>  Rolls-Royce_Power_Systems<obj> parentCompany 
MeanOfTransportation-Id216-3,A-Rosa_Luna ,"MTU Friedrichshafen (Friedrichshafen) engines power the A-Rosa Luna, and the company is the child company of Rolls-Royce Power Systems.",<triplet> A-Rosa_Luna  <subj>  MTU_Friedrichshafen<obj> powerType 
MeanOfTransportation-Id217-1,MTU_Friedrichshafen ,"The A-Rosa Luna is powered by an MTU Friedrichshafen engine. Rolls-Royce Power Systems is the parent company of MTU Friedrichshafen, and Rolls-Royce Holdings is its owner.",<triplet> MTU_Friedrichshafen  <subj>  Rolls-Royce_Power_Systems<obj> parentCompany 
MeanOfTransportation-Id217-2,MTU_Friedrichshafen ,Rolls-Royce Power Systems is the parent co. of MTU Friedrichshafen. The latter is owned by the Rolls-Royce Holdings. The A-Rosa Luna has an MTU Friedrichshafen engine.,<triplet> MTU_Friedrichshafen  <subj>  Rolls-Royce_Holdings<obj> owner 
MeanOfTransportation-Id217-3,A-Rosa_Luna ,The A-Rosa Luna is powered by an MTU Friedrichshafen engine which is owned by Rolls-Royce Holdings and Rolls-Royce Power Systems is its parent company.,<triplet> A-Rosa_Luna  <subj>  MTU_Friedrichshafen<obj> powerType 
MeanOfTransportation-Id218-1,Neptun_Werft ,The A Rosa Luna is powered by a MTU Friedrichshafen engine. It was built by Neptun Werft in Rostock.,<triplet> Neptun_Werft  <subj>  Rostock<obj> city 
MeanOfTransportation-Id218-2,A-Rosa_Luna ,The A-Rosa Luna was built by Neptun Werft in Rostock and is powered by a MTU Friedrichshafen engine.,<triplet> A-Rosa_Luna  <subj>  Neptun_Werft<obj> builder 
MeanOfTransportation-Id219-1,Neptun_Werft ,"The A-Rosa Luna was built on the Neptun Werft in Rostock, Germany.",<triplet> Neptun_Werft  <subj>  Rostock<obj> city 
MeanOfTransportation-Id219-2,Rostock ,"The builder of the A-Rosa Luna is Neptun Werft which is located in Rostock, in Germany.",<triplet> Rostock  <subj>  Germany<obj> country 
MeanOfTransportation-Id219-3,A-Rosa_Luna ,"The A-Rosa Luna was built on the Neptun Werft, Rostock in Germany.",<triplet> A-Rosa_Luna  <subj>  Neptun_Werft<obj> builder 
MeanOfTransportation-Id220-1,United_States ,"The Atlas II originated from the United States, whose capital is Washington DC, and whose ethnic groups include African Americans.","<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
MeanOfTransportation-Id220-2,Atlas_II ,"Atlas II originates from the United States where the capital is Washington, D.C. and African Americans are among the ethnic groups.",<triplet> Atlas_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id220-3,United_States ,"The Atlas II is from the United States, where African Americans are among the ethnic groups and Washington D.C. is the capital city.",<triplet> United_States  <subj>  African_Americans<obj> ethnicGroup 
MeanOfTransportation-Id221-1,United_States ,Atlas II comes from the US where the capital is Washington DC and Native Americans are an ethnic group.,"<triplet> United_States  <subj>  Washington,_D.C.<obj> capital "
MeanOfTransportation-Id221-2,Atlas_II ,The Atlas II comes from the US where the capital is Washington DC and Native Americans are an ethnic group.,<triplet> Atlas_II  <subj>  United_States<obj> countryOrigin 
MeanOfTransportation-Id221-3,United_States ,The Atlass II came from the US where Native Americans are an ethnic group and Washington DC is the capital.,<triplet> United_States  <subj>  Native_Americans_in_the_United_States<obj> ethnicGroup 
MeanOfTransportation-Id222-1,United_States ,"The Atlas II originated from the U.S, where the people are called Americans and Native Americans are an ethnic group.",<triplet> United_States  <subj>  Americans<obj> demonym 
